sexo;cargo;estado;regiao;identificacaoCurso;anoCurso;seqAnoCurso;categoriaCurso;idadeAluno;anosExercicio;situacaoAluno
F;1;7;3;15;2021;2;69;34;;REPROVADO
M;6;19;4;15;2021;2;69;45;20;APROVADO
M;2;7;3;15;2021;2;69;62;20;REPROVADO
M;2;19;4;15;2021;2;69;47;19;APROVADO
F;5;26;4;15;2021;2;69;31;;APROVADO
M;2;7;3;15;2021;2;69;49;16;APROVADO
F;2;19;4;15;2021;2;69;52;15;APROVADO
M;6;7;3;15;2021;2;69;55;14;APROVADO
M;1;18;5;15;2021;2;69;39;;APROVADO
F;1;7;3;15;2021;2;69;49;17;APROVADO
M;4;19;4;15;2021;2;69;50;20;APROVADO
M;6;19;4;15;2021;2;69;50;19;APROVADO
M;2;7;3;15;2021;2;69;45;17;APROVADO
M;1;15;2;15;2021;2;69;46;17;REPROVADO
M;7;21;1;15;2021;2;69;35;;APROVADO
M;6;18;5;15;2021;2;69;58;16;REPROVADO
M;2;14;1;15;2021;2;69;52;13;APROVADO
M;2;13;3;15;2021;2;69;33;;APROVADO
F;5;18;5;15;2021;2;69;43;14;APROVADO
M;2;7;3;15;2021;2;69;52;25;APROVADO
F;1;7;3;15;2021;2;69;44;8;APROVADO
M;1;7;3;15;2021;2;69;37;;REPROVADO
F;1;8;4;15;2021;2;69;36;;APROVADO
M;5;7;3;15;2021;2;69;52;27;REPROVADO
F;2;16;2;15;2021;2;69;45;15;APROVADO
M;1;7;3;15;2021;2;69;39;8;REPROVADO
F;5;7;3;15;2021;2;69;38;8;APROVADO
F;2;7;3;15;2021;2;69;45;20;APROVADO
F;1;7;3;15;2021;2;69;42;8;APROVADO
M;2;5;2;15;2021;2;69;52;26;REPROVADO
M;2;7;3;15;2021;2;69;51;19;REPROVADO
M;1;7;3;15;2021;2;69;51;17;REPROVADO
F;1;11;4;15;2021;2;69;30;;REPROVADO
F;1;24;5;15;2021;2;69;37;;APROVADO
M;5;10;2;15;2021;2;69;41;8;APROVADO
F;2;22;1;15;2021;2;69;40;9;APROVADO
F;4;11;4;15;2021;2;69;45;19;APROVADO
M;6;17;2;15;2021;2;69;27;;APROVADO
M;2;2;2;15;2021;2;69;57;23;REPROVADO
M;1;13;3;15;2021;2;69;37;;APROVADO
M;1;7;3;15;2021;2;69;35;;APROVADO
F;1;7;3;15;2021;2;69;43;;APROVADO
M;2;19;4;15;2021;2;69;55;19;REPROVADO
M;1;13;3;15;2021;2;69;33;;APROVADO
M;2;3;1;15;2021;2;69;47;;APROVADO
M;4;19;4;15;2021;2;69;42;15;APROVADO
F;3;7;3;78;2021;2;69;43;18;REPROVADO
M;2;11;4;78;2021;2;69;44;15;APROVADO
M;4;9;3;78;2021;2;69;58;19;APROVADO
M;6;2;2;78;2021;2;69;56;13;APROVADO
F;1;7;3;78;2021;2;69;49;16;APROVADO
M;2;6;2;78;2021;2;69;56;25;APROVADO
M;4;9;3;78;2021;2;69;59;26;APROVADO
M;2;26;4;78;2021;2;69;41;12;APROVADO
M;2;7;3;78;2021;2;69;48;15;APROVADO
F;2;7;3;78;2021;2;69;53;14;APROVADO
M;6;7;3;78;2021;2;69;40;14;APROVADO
F;1;7;3;78;2021;2;69;35;8;APROVADO
M;6;7;3;78;2021;2;69;53;20;APROVADO
M;5;11;4;78;2021;2;69;40;16;APROVADO
M;1;20;2;78;2021;2;69;63;22;APROVADO
M;5;7;3;78;2021;2;69;48;13;APROVADO
M;2;24;5;78;2021;2;69;43;17;APROVADO
M;5;7;3;78;2021;2;69;52;27;APROVADO
M;5;5;2;78;2021;2;69;48;8;APROVADO
M;1;7;3;78;2021;2;69;33;;APROVADO
M;1;7;3;78;2021;2;69;39;18;APROVADO
F;1;19;4;78;2021;2;69;50;17;APROVADO
M;6;26;4;78;2021;2;69;62;22;APROVADO
M;1;7;3;78;2021;2;69;37;18;APROVADO
M;2;13;3;78;2021;2;69;46;17;REPROVADO
M;2;10;2;78;2021;2;69;34;6;REPROVADO
M;2;7;3;78;2021;2;69;55;17;APROVADO
F;1;7;3;78;2021;2;69;38;6;APROVADO
F;1;7;3;78;2021;2;69;39;8;APROVADO
F;7;10;2;78;2021;2;69;38;;REPROVADO
M;2;19;4;78;2021;2;69;36;9;APROVADO
M;2;12;3;78;2021;2;69;34;6;APROVADO
M;2;13;3;78;2021;2;69;52;19;APROVADO
M;4;19;4;78;2021;2;69;49;16;APROVADO
F;5;26;4;78;2021;2;69;58;19;APROVADO
M;2;12;3;78;2021;2;69;55;20;APROVADO
M;1;14;1;78;2021;2;69;51;;APROVADO
F;1;15;2;78;2021;2;69;49;18;REPROVADO
F;1;18;5;78;2021;2;69;;27;APROVADO
F;1;7;3;78;2021;2;69;42;18;REPROVADO
F;5;7;3;78;2021;2;69;39;12;REPROVADO
M;2;19;4;78;2021;2;69;47;15;APROVADO
F;1;7;3;78;2021;2;69;41;18;REPROVADO
M;5;26;4;78;2021;2;69;41;;APROVADO
F;1;7;3;78;2021;2;69;43;18;APROVADO
M;1;10;2;78;2021;2;69;53;18;REPROVADO
M;1;12;3;78;2021;2;69;32;8;APROVADO
M;2;5;2;78;2021;2;69;42;;APROVADO
M;1;20;2;78;2021;2;69;48;;APROVADO
F;1;7;3;78;2021;2;69;41;;APROVADO
F;1;7;3;78;2021;2;69;41;18;APROVADO
M;1;7;3;78;2021;2;69;64;28;APROVADO
F;1;7;3;78;2021;2;69;29;;APROVADO
M;1;19;4;78;2021;2;69;49;17;APROVADO
M;5;26;4;78;2021;2;69;40;8;APROVADO
M;2;19;4;78;2021;2;69;50;13;APROVADO
M;5;19;4;78;2021;2;69;48;14;APROVADO
M;2;23;5;78;2021;2;69;35;9;APROVADO
M;2;7;3;78;2021;2;69;36;;APROVADO
M;1;7;3;78;2021;2;69;48;18;APROVADO
M;2;7;3;78;2021;2;69;36;6;APROVADO
F;6;19;4;78;2021;2;69;42;15;APROVADO
M;2;19;4;78;2021;2;69;56;19;APROVADO
M;4;19;4;78;2021;2;69;51;15;APROVADO
M;2;16;2;78;2021;2;69;34;9;APROVADO
F;2;7;3;78;2021;2;69;48;14;REPROVADO
M;1;7;3;78;2021;2;69;44;8;APROVADO
M;2;7;3;78;2021;2;69;51;13;APROVADO
M;2;11;4;78;2021;2;69;49;15;APROVADO
M;2;7;3;78;2021;2;69;47;13;REPROVADO
M;1;7;3;78;2021;2;69;51;17;APROVADO
M;2;7;3;78;2021;2;69;30;6;APROVADO
M;2;26;4;78;2021;2;69;40;6;REPROVADO
F;1;7;3;78;2021;2;69;42;16;APROVADO
M;2;5;2;78;2021;2;69;33;6;APROVADO
F;1;7;3;78;2021;2;69;41;;REPROVADO
M;2;18;5;78;2021;2;69;42;17;APROVADO
F;1;24;5;78;2021;2;69;64;18;REPROVADO
F;1;7;3;78;2021;2;69;36;;APROVADO
M;1;7;3;78;2021;2;69;35;;APROVADO
F;1;7;3;78;2021;2;69;32;;APROVADO
F;5;6;2;78;2021;2;69;42;12;APROVADO
M;4;19;4;78;2021;2;69;48;16;APROVADO
M;2;5;2;78;2021;2;69;55;25;APROVADO
M;2;7;3;78;2021;2;69;45;19;APROVADO
M;2;7;3;78;2021;2;69;41;17;APROVADO
F;2;18;5;78;2021;2;69;60;34;APROVADO
M;2;7;3;78;2021;2;69;53;16;APROVADO
M;6;26;4;78;2021;2;69;47;13;APROVADO
M;1;16;2;78;2021;2;69;73;27;APROVADO
M;1;11;4;78;2021;2;69;28;8;APROVADO
M;2;24;5;78;2021;2;69;42;9;REPROVADO
F;1;7;3;78;2021;2;69;29;8;APROVADO
M;1;7;3;78;2021;2;69;44;8;APROVADO
F;1;7;3;78;2021;2;69;43;18;APROVADO
M;1;7;3;78;2021;2;69;36;8;APROVADO
M;2;11;4;78;2021;2;69;38;;APROVADO
M;1;24;5;78;2021;2;69;35;7;APROVADO
F;3;7;3;78;2021;2;69;42;18;APROVADO
M;1;16;2;78;2021;2;69;63;29;APROVADO
M;2;26;4;78;2021;2;69;59;19;APROVADO
F;1;7;3;78;2021;2;69;60;31;APROVADO
M;1;7;3;78;2021;2;69;36;;APROVADO
M;2;7;3;78;2021;2;69;55;17;APROVADO
M;2;11;4;78;2021;2;69;46;9;APROVADO
M;1;7;3;78;2021;2;69;43;18;APROVADO
M;1;10;2;78;2021;2;69;27;8;APROVADO
M;1;7;3;78;2021;2;69;39;;APROVADO
M;2;27;1;78;2021;2;69;33;6;APROVADO
F;1;7;3;78;2021;2;69;42;8;REPROVADO
M;1;10;2;78;2021;2;69;42;8;APROVADO
M;4;16;2;78;2021;2;69;45;19;APROVADO
M;1;18;5;78;2021;2;69;43;8;APROVADO
M;1;7;3;78;2021;2;69;58;18;APROVADO
M;1;7;3;78;2021;2;69;62;29;APROVADO
M;4;26;4;78;2021;2;69;48;20;APROVADO
M;2;5;2;78;2021;2;69;60;29;APROVADO
F;1;7;3;78;2021;2;69;53;28;APROVADO
F;1;20;2;78;2021;2;69;57;29;REPROVADO
M;2;24;5;78;2021;2;69;46;16;APROVADO
M;2;24;5;78;2021;2;69;39;9;APROVADO
M;1;7;3;78;2021;2;69;40;8;REPROVADO
M;1;24;5;78;2021;2;69;34;;APROVADO
M;4;11;4;78;2021;2;69;45;19;APROVADO
F;1;7;3;78;2021;2;69;40;;APROVADO
M;2;9;3;78;2021;2;69;42;;APROVADO
M;1;7;3;78;2021;2;69;56;29;APROVADO
M;1;10;2;78;2021;2;69;52;16;REPROVADO
M;1;7;3;78;2021;2;69;70;29;APROVADO
M;2;7;3;78;2021;2;69;37;;REPROVADO
F;1;13;3;78;2021;2;69;52;18;APROVADO
M;5;7;3;78;2021;2;69;36;8;APROVADO
M;1;24;5;78;2021;2;69;33;8;APROVADO
M;5;21;1;78;2021;2;69;36;;APROVADO
M;2;25;2;78;2021;2;69;47;26;APROVADO
F;1;7;3;78;2021;2;69;42;8;REPROVADO
M;2;13;3;78;2021;2;69;31;6;REPROVADO
M;2;9;3;78;2021;2;69;45;12;APROVADO
M;2;23;5;78;2021;2;69;34;6;APROVADO
M;5;7;3;78;2021;2;69;39;8;APROVADO
M;6;2;2;78;2021;2;69;48;16;REPROVADO
M;4;11;4;78;2021;2;69;46;19;APROVADO
M;5;26;4;78;2021;2;69;51;19;APROVADO
M;4;19;4;78;2021;2;69;53;16;APROVADO
F;2;19;4;78;2021;2;69;53;23;APROVADO
F;1;7;3;78;2021;2;69;34;;REPROVADO
M;6;19;4;78;2021;2;69;45;20;APROVADO
M;6;19;4;78;2021;2;69;45;15;APROVADO
F;1;7;3;78;2021;2;69;40;18;APROVADO
M;2;19;4;78;2021;2;69;47;19;APROVADO
M;4;26;4;78;2021;2;69;44;17;APROVADO
M;2;7;3;78;2021;2;69;53;14;APROVADO
M;6;7;3;78;2021;2;69;55;14;APROVADO
M;2;11;4;78;2021;2;69;44;16;APROVADO
M;5;19;4;78;2021;2;69;54;15;APROVADO
M;1;18;5;78;2021;2;69;39;;APROVADO
F;1;7;3;78;2021;2;69;49;17;APROVADO
F;2;12;3;78;2021;2;69;51;19;APROVADO
M;6;19;4;78;2021;2;69;50;19;APROVADO
M;7;19;4;78;2021;2;69;57;17;APROVADO
M;2;19;4;78;2021;2;69;45;9;APROVADO
M;5;7;3;78;2021;2;69;50;14;APROVADO
M;2;7;3;78;2021;2;69;45;17;APROVADO
M;5;19;4;78;2021;2;69;41;12;REPROVADO
M;2;18;5;78;2021;2;69;44;15;APROVADO
F;5;19;4;78;2021;2;69;52;15;APROVADO
M;6;7;3;78;2021;2;69;46;14;APROVADO
F;5;18;5;78;2021;2;69;43;14;APROVADO
F;1;7;3;78;2021;2;69;44;8;APROVADO
M;1;7;3;78;2021;2;69;43;8;APROVADO
F;1;7;3;78;2021;2;69;46;22;APROVADO
F;2;16;2;78;2021;2;69;45;15;APROVADO
M;1;7;3;78;2021;2;69;39;8;REPROVADO
F;2;7;3;78;2021;2;69;45;20;APROVADO
M;1;7;3;78;2021;2;69;32;;REPROVADO
F;5;16;2;78;2021;2;69;48;25;APROVADO
M;7;2;2;78;2021;2;69;39;9;APROVADO
M;2;7;3;78;2021;2;69;51;19;REPROVADO
F;1;11;4;78;2021;2;69;30;;REPROVADO
M;2;7;3;78;2021;2;69;42;9;APROVADO
M;2;25;2;78;2021;2;69;34;;APROVADO
M;7;7;3;78;2021;2;69;44;17;APROVADO
M;2;7;3;78;2021;2;69;42;6;APROVADO
F;2;16;2;78;2021;2;69;47;25;REPROVADO
M;2;26;4;78;2021;2;69;43;14;APROVADO
M;6;17;2;78;2021;2;69;27;;APROVADO
F;4;11;4;78;2021;2;69;45;19;APROVADO
M;2;2;2;78;2021;2;69;57;23;REPROVADO
M;2;7;3;78;2021;2;69;65;25;REPROVADO
M;5;11;4;78;2021;2;69;37;;APROVADO
M;2;19;4;78;2021;2;69;55;19;APROVADO
F;4;1;1;78;2021;2;69;32;;REPROVADO
M;1;12;3;78;2021;2;69;45;18;APROVADO
F;2;26;4;78;2021;2;69;43;16;APROVADO
M;2;7;3;78;2021;2;69;47;15;REPROVADO
M;5;10;2;78;2021;2;69;41;8;APROVADO
M;5;7;3;78;2021;2;69;42;15;REPROVADO
M;2;19;4;78;2021;2;69;52;15;REPROVADO
F;1;7;3;53;2021;2;69;31;8;REPROVADO
M;6;18;5;53;2021;2;69;45;20;APROVADO
M;5;7;3;53;2021;2;69;50;22;APROVADO
M;2;6;2;53;2021;2;69;56;25;APROVADO
M;6;7;3;53;2021;2;69;50;14;APROVADO
M;4;6;2;53;2021;2;69;53;20;REPROVADO
M;6;7;3;53;2021;2;69;53;20;APROVADO
M;4;14;1;53;2021;2;69;61;37;APROVADO
M;2;23;5;53;2021;2;69;41;17;APROVADO
M;4;11;4;53;2021;2;69;41;13;REPROVADO
M;2;26;4;53;2021;2;69;47;9;REPROVADO
M;5;2;2;53;2021;2;69;37;12;APROVADO
M;2;13;3;53;2021;2;69;46;17;REPROVADO
M;5;18;5;53;2021;2;69;36;8;APROVADO
F;4;26;4;53;2021;2;69;43;18;APROVADO
M;2;24;5;53;2021;2;69;53;26;REPROVADO
M;5;7;3;53;2021;2;69;49;25;APROVADO
M;6;22;1;53;2021;2;69;37;;APROVADO
M;5;16;2;53;2021;2;69;59;19;REPROVADO
M;2;20;2;53;2021;2;69;33;9;APROVADO
M;2;19;4;53;2021;2;69;47;15;APROVADO
M;2;24;5;53;2021;2;69;53;23;REPROVADO
M;6;15;2;53;2021;2;69;51;19;APROVADO
F;2;22;1;53;2021;2;69;42;;REPROVADO
F;7;23;5;53;2021;2;69;35;9;REPROVADO
M;2;7;3;53;2021;2;69;52;;APROVADO
M;4;9;3;53;2021;2;69;36;8;REPROVADO
M;4;7;3;53;2021;2;69;44;18;APROVADO
M;2;21;1;53;2021;2;69;40;;REPROVADO
M;5;7;3;53;2021;2;69;33;;APROVADO
M;2;7;3;53;2021;2;69;56;19;APROVADO
M;2;12;3;53;2021;2;69;32;;REPROVADO
M;2;24;5;53;2021;2;69;42;9;REPROVADO
M;2;7;3;53;2021;2;69;47;19;APROVADO
M;4;7;3;53;2021;2;69;36;;APROVADO
F;5;7;3;53;2021;2;69;32;;APROVADO
M;2;18;5;53;2021;2;69;56;25;REPROVADO
M;4;18;5;53;2021;2;69;38;;REPROVADO
M;5;6;2;53;2021;2;69;39;12;APROVADO
F;2;23;5;53;2021;2;69;33;;APROVADO
M;5;26;4;53;2021;2;69;57;19;APROVADO
M;6;15;2;53;2021;2;69;60;26;APROVADO
F;2;7;3;53;2021;2;69;45;15;APROVADO
M;6;7;3;53;2021;2;69;43;15;APROVADO
M;5;23;5;53;2021;2;69;54;19;APROVADO
M;4;3;1;53;2021;2;69;33;8;REPROVADO
M;5;6;2;53;2021;2;69;44;12;APROVADO
F;4;10;2;53;2021;2;69;33;;REPROVADO
F;2;19;4;53;2021;2;69;56;18;APROVADO
M;2;26;4;53;2021;2;69;60;20;APROVADO
M;5;7;3;53;2021;2;69;30;;APROVADO
M;4;18;5;53;2021;2;69;30;;APROVADO
M;2;23;5;53;2021;2;69;48;9;APROVADO
M;2;1;1;53;2021;2;69;30;;REPROVADO
M;4;21;1;53;2021;2;69;31;;APROVADO
M;2;24;5;53;2021;2;69;48;15;APROVADO
F;2;6;2;53;2021;2;69;49;20;APROVADO
M;4;26;4;53;2021;2;69;47;20;APROVADO
M;5;8;4;53;2021;2;69;49;15;APROVADO
F;2;19;4;53;2021;2;69;43;15;APROVADO
M;6;7;3;53;2021;2;69;48;14;APROVADO
M;2;19;4;53;2021;2;69;42;14;APROVADO
M;2;19;4;53;2021;2;69;45;14;REPROVADO
M;4;18;5;53;2021;2;69;48;20;APROVADO
M;2;18;5;53;2021;2;69;42;15;APROVADO
M;2;12;3;53;2021;2;69;58;14;REPROVADO
M;2;26;4;53;2021;2;69;34;;REPROVADO
M;2;23;5;53;2021;2;69;31;6;APROVADO
M;7;7;3;11;2021;2;69;47;15;REPROVADO
M;2;12;3;11;2021;2;69;36;;APROVADO
M;6;7;3;11;2021;2;69;44;15;APROVADO
M;4;6;2;11;2021;2;69;53;20;APROVADO
M;6;7;3;11;2021;2;69;53;20;REPROVADO
M;4;14;1;11;2021;2;69;61;37;APROVADO
M;2;7;3;11;2021;2;69;50;8;APROVADO
M;5;13;3;11;2021;2;69;32;8;APROVADO
M;5;5;2;11;2021;2;69;48;8;APROVADO
M;5;7;3;11;2021;2;69;47;19;APROVADO
F;2;19;4;11;2021;2;69;29;;REPROVADO
M;2;7;3;11;2021;2;69;54;14;APROVADO
M;2;14;1;11;2021;2;69;34;;REPROVADO
M;2;26;4;11;2021;2;69;58;15;REPROVADO
M;2;16;2;11;2021;2;69;33;9;REPROVADO
M;4;23;5;11;2021;2;69;45;;APROVADO
M;2;16;2;11;2021;2;69;50;26;APROVADO
M;4;21;1;11;2021;2;69;31;;REPROVADO
M;2;8;4;11;2021;2;69;54;19;APROVADO
M;2;26;4;11;2021;2;69;48;15;REPROVADO
M;6;22;1;11;2021;2;69;37;;REPROVADO
M;5;16;2;11;2021;2;69;59;19;REPROVADO
M;2;20;2;11;2021;2;69;33;9;APROVADO
M;4;26;4;11;2021;2;69;31;;APROVADO
M;4;23;5;11;2021;2;69;43;12;APROVADO
F;2;22;1;11;2021;2;69;42;;REPROVADO
F;2;24;5;11;2021;2;69;41;16;APROVADO
M;2;18;5;11;2021;2;69;38;9;APROVADO
M;4;7;3;11;2021;2;69;43;15;APROVADO
M;4;26;4;11;2021;2;69;45;17;APROVADO
F;5;7;3;11;2021;2;69;52;14;APROVADO
M;7;7;3;11;2021;2;69;55;17;REPROVADO
M;2;19;4;11;2021;2;69;48;16;APROVADO
M;4;19;4;11;2021;2;69;51;15;APROVADO
M;2;26;4;11;2021;2;69;47;9;APROVADO
M;2;26;4;11;2021;2;69;59;19;APROVADO
F;5;12;3;11;2021;2;69;55;15;APROVADO
M;2;7;3;11;2021;2;69;50;19;APROVADO
F;2;23;5;11;2021;2;69;42;;REPROVADO
M;2;24;5;11;2021;2;69;38;9;APROVADO
M;4;15;2;11;2021;2;69;32;;REPROVADO
M;4;24;5;11;2021;2;69;39;;REPROVADO
M;2;7;3;11;2021;2;69;53;19;REPROVADO
M;2;26;4;11;2021;2;69;46;14;APROVADO
M;2;12;3;11;2021;2;69;32;;REPROVADO
F;4;13;3;11;2021;2;69;;;REPROVADO
M;2;19;4;11;2021;2;69;47;15;APROVADO
M;6;8;4;11;2021;2;69;46;19;APROVADO
M;2;23;5;11;2021;2;69;37;6;REPROVADO
M;4;26;4;11;2021;2;69;45;8;APROVADO
M;5;27;1;11;2021;2;69;34;8;APROVADO
M;2;18;5;11;2021;2;69;56;25;REPROVADO
M;4;13;3;11;2021;2;69;36;;REPROVADO
F;4;16;2;11;2021;2;69;37;9;REPROVADO
M;2;6;2;11;2021;2;69;35;9;APROVADO
M;5;1;1;11;2021;2;69;45;;REPROVADO
M;5;27;1;11;2021;2;69;56;16;APROVADO
M;2;7;3;11;2021;2;69;50;20;APROVADO
M;2;5;2;11;2021;2;69;49;17;APROVADO
M;5;18;5;11;2021;2;69;41;17;APROVADO
M;5;7;3;11;2021;2;69;50;15;APROVADO
M;5;6;2;11;2021;2;69;44;12;APROVADO
M;2;7;3;11;2021;2;69;54;25;REPROVADO
M;6;18;5;11;2021;2;69;48;15;APROVADO
M;2;21;1;11;2021;2;69;44;16;APROVADO
M;4;3;1;11;2021;2;69;33;8;REPROVADO
M;2;10;2;11;2021;2;69;57;19;APROVADO
M;2;13;3;11;2021;2;69;31;6;REPROVADO
M;4;7;3;11;2021;2;69;45;;REPROVADO
F;4;19;4;11;2021;2;69;32;;REPROVADO
M;2;18;5;11;2021;2;69;42;15;APROVADO
M;2;7;3;11;2021;2;69;53;14;APROVADO
M;4;7;3;11;2021;2;69;36;;REPROVADO
M;2;7;3;11;2021;2;69;60;17;REPROVADO
M;2;18;5;11;2021;2;69;44;15;APROVADO
M;2;7;3;11;2021;2;69;34;9;APROVADO
F;2;7;3;11;2021;2;69;54;25;APROVADO
M;4;18;5;11;2021;2;69;41;15;REPROVADO
F;5;16;2;11;2021;2;69;48;25;APROVADO
M;2;7;3;11;2021;2;69;49;20;APROVADO
F;5;6;2;11;2021;2;69;43;16;APROVADO
F;4;11;4;11;2021;2;69;45;;REPROVADO
M;2;7;3;11;2021;2;69;50;25;APROVADO
M;2;24;5;11;2021;2;69;47;14;APROVADO
M;4;14;1;11;2021;2;69;33;;REPROVADO
M;2;26;4;11;2021;2;69;36;9;APROVADO
F;5;5;2;11;2021;2;69;46;19;REPROVADO
F;4;21;1;74;2021;2;69;29;;APROVADO
F;2;7;3;74;2021;2;69;42;19;REPROVADO
M;2;9;3;74;2021;2;69;52;;APROVADO
M;2;12;3;74;2021;2;69;36;;APROVADO
M;2;6;2;74;2021;2;69;56;25;APROVADO
M;4;7;3;74;2021;2;69;40;15;REPROVADO
M;4;22;1;74;2021;2;69;45;;APROVADO
M;4;25;2;74;2021;2;69;47;16;APROVADO
M;2;23;5;74;2021;2;69;37;;APROVADO
M;4;3;1;74;2021;2;69;39;;REPROVADO
M;2;13;3;74;2021;2;69;33;;APROVADO
M;2;19;4;74;2021;2;69;37;;APROVADO
M;2;7;3;74;2021;2;69;45;19;APROVADO
M;5;7;3;74;2021;2;69;50;15;APROVADO
M;5;12;3;74;2021;2;69;35;;APROVADO
M;2;19;4;74;2021;2;69;47;9;APROVADO
M;5;26;4;74;2021;2;69;29;;REPROVADO
M;2;23;5;74;2021;2;69;40;;APROVADO
M;7;7;3;74;2021;2;69;44;17;APROVADO
M;5;7;3;74;2021;2;69;35;8;APROVADO
M;2;26;4;74;2021;2;69;41;15;APROVADO
M;4;7;3;74;2021;2;69;50;19;APROVADO
F;7;19;4;74;2021;2;69;41;17;APROVADO
M;4;7;3;74;2021;2;69;48;23;REPROVADO
M;2;7;3;74;2021;2;69;34;9;APROVADO
M;4;3;1;74;2021;2;69;37;;REPROVADO
F;7;7;3;74;2021;2;69;37;9;APROVADO
M;2;7;3;74;2021;2;69;44;9;APROVADO
M;2;3;1;74;2021;2;69;42;16;APROVADO
F;2;3;1;74;2021;2;69;35;;APROVADO
M;2;3;1;74;2021;2;69;43;;APROVADO
F;2;26;4;29;2021;2;69;57;23;APROVADO
M;1;16;2;29;2021;2;69;34;;APROVADO
M;1;7;3;29;2021;2;69;40;18;APROVADO
M;1;16;2;29;2021;2;69;36;;APROVADO
F;1;11;4;29;2021;2;69;32;8;APROVADO
M;2;11;4;29;2021;2;69;57;20;APROVADO
F;2;7;3;29;2021;2;69;53;14;APROVADO
M;1;15;2;29;2021;2;69;43;8;APROVADO
M;1;7;3;29;2021;2;69;32;8;APROVADO
M;2;26;4;29;2021;2;69;47;15;APROVADO
M;1;17;2;29;2021;2;69;63;29;APROVADO
M;1;7;3;29;2021;2;69;62;28;REPROVADO
M;1;17;2;29;2021;2;69;44;18;APROVADO
M;5;26;4;29;2021;2;69;40;8;APROVADO
F;1;7;3;29;2021;2;69;29;;APROVADO
M;2;19;4;29;2021;2;69;51;13;APROVADO
M;2;9;3;29;2021;2;69;36;;REPROVADO
F;2;7;3;29;2021;2;69;48;14;REPROVADO
M;1;8;4;29;2021;2;69;70;51;REPROVADO
F;1;22;1;29;2021;2;69;73;28;APROVADO
M;1;17;2;29;2021;2;69;66;29;APROVADO
M;1;17;2;29;2021;2;69;71;29;APROVADO
F;1;17;2;29;2021;2;69;38;8;APROVADO
F;1;7;3;29;2021;2;69;35;8;REPROVADO
M;2;11;4;29;2021;2;69;48;20;APROVADO
M;2;26;4;29;2021;2;69;41;12;APROVADO
M;1;7;3;29;2021;2;69;32;;APROVADO
F;1;7;3;29;2021;2;69;37;;APROVADO
M;1;7;3;29;2021;2;69;55;29;APROVADO
F;1;7;3;29;2021;2;69;41;18;APROVADO
M;1;7;3;29;2021;2;69;59;29;REPROVADO
F;1;7;3;29;2021;2;69;45;8;APROVADO
M;1;12;3;29;2021;2;69;47;18;APROVADO
F;1;14;1;29;2021;2;69;61;29;APROVADO
M;1;17;2;29;2021;2;69;59;29;APROVADO
M;1;7;3;29;2021;2;69;61;29;REPROVADO
F;1;22;1;29;2021;2;69;56;26;APROVADO
M;2;24;5;29;2021;2;69;42;9;APROVADO
M;1;7;3;29;2021;2;69;47;;APROVADO
M;1;15;2;29;2021;2;69;46;17;REPROVADO
M;1;7;3;29;2021;2;69;37;18;APROVADO
M;1;7;3;29;2021;2;69;61;29;APROVADO
F;1;7;3;29;2021;2;69;65;29;APROVADO
M;1;7;3;29;2021;2;69;62;29;APROVADO
F;1;26;4;29;2021;2;69;49;16;APROVADO
M;1;7;3;29;2021;2;69;41;16;APROVADO
M;1;7;3;29;2021;2;69;39;8;APROVADO
M;5;7;3;29;2021;2;69;46;15;APROVADO
F;1;15;2;29;2021;2;69;72;29;APROVADO
F;1;7;3;29;2021;2;69;27;8;APROVADO
F;1;7;3;29;2021;2;69;48;18;APROVADO
M;3;7;3;29;2021;2;69;47;16;APROVADO
M;1;7;3;29;2021;2;69;74;29;APROVADO
M;1;7;3;29;2021;2;69;66;26;APROVADO
F;1;7;3;29;2021;2;69;39;8;APROVADO
M;2;26;4;29;2021;2;69;57;15;APROVADO
M;1;16;2;29;2021;2;69;40;;APROVADO
M;1;7;3;29;2021;2;69;56;29;APROVADO
M;2;11;4;29;2021;2;69;49;23;REPROVADO
F;1;9;3;29;2021;2;69;62;25;REPROVADO
M;1;14;1;29;2021;2;69;50;;REPROVADO
F;2;20;2;29;2021;2;69;42;16;APROVADO
F;1;7;3;29;2021;2;69;32;;REPROVADO
M;2;19;4;29;2021;2;69;46;17;APROVADO
F;1;7;3;29;2021;2;69;59;29;REPROVADO
M;1;10;2;29;2021;2;69;63;22;APROVADO
F;1;14;1;29;2021;2;69;65;29;APROVADO
F;2;24;5;29;2021;2;69;42;;REPROVADO
M;2;8;4;29;2021;2;69;50;15;APROVADO
M;1;7;3;29;2021;2;69;66;23;APROVADO
F;1;20;2;29;2021;2;69;57;29;REPROVADO
F;1;26;4;29;2021;2;69;38;16;APROVADO
F;2;7;3;29;2021;2;69;45;20;APROVADO
M;7;26;4;29;2021;2;69;49;17;APROVADO
M;2;10;2;29;2021;2;69;37;;APROVADO
M;2;11;4;29;2021;2;69;49;15;APROVADO
M;1;26;4;29;2021;2;69;38;16;APROVADO
M;2;7;3;29;2021;2;69;62;20;REPROVADO
F;1;7;3;29;2021;2;69;62;26;APROVADO
M;2;26;4;29;2021;2;69;51;19;APROVADO
M;2;19;4;29;2021;2;69;48;13;APROVADO
M;2;19;4;29;2021;2;69;42;14;APROVADO
M;2;11;4;29;2021;2;69;59;15;APROVADO
M;2;7;3;29;2021;2;69;44;17;APROVADO
M;2;7;3;29;2021;2;69;41;14;APROVADO
